representation,condition,replicate,target_linear_score,target_nonlinear_score,target_combined_score,target_linear_p,target_nonlinear_p,target_combined_p,linear_any,nonlinear_any,combined_any,target_linear_localized,target_nonlinear_localized,target_combined_localized,combined_significant_pairs,broad_global_mode
R1,nonlinear_square,85,0.15089926156328504,0.10998387285443444,0.15089926156328504,0.172,0.0005,0.172,False,True,False,False,True,False,0,False
R1,nonlinear_square,86,0.11046288881810265,0.11566624030922967,0.11566624030922967,0.8755,0.0005,0.8,False,True,False,False,True,False,0,False
R1,nonlinear_square,87,0.09018141786034879,0.10342758298646014,0.10342758298646014,0.9955,0.0005,0.942,True,True,True,False,True,False,1,False
R1,nonlinear_square,88,0.08744814875083408,0.10120173639109704,0.10120173639109704,0.9985,0.0005,0.96,False,True,False,False,True,False,0,False
R1,nonlinear_square,89,0.054953076484624434,0.057961298041433296,0.057961298041433296,1.0,0.0005,1.0,False,True,False,False,True,False,0,False
R1,nonlinear_square,90,0.10559509785109493,0.12130398401130847,0.12130398401130847,0.9265,0.0005,0.697,False,True,False,False,True,False,0,False
R1,nonlinear_square,91,0.05340428459618451,0.1291509696262917,0.1291509696262917,1.0,0.0005,0.536,False,True,False,False,True,False,0,False
R1,nonlinear_square,92,0.052075079550627956,0.08254740644554821,0.08254740644554821,1.0,0.0005,0.9995,False,True,False,False,True,False,0,False
R1,nonlinear_square,93,0.044582014558984334,0.10969281567922609,0.10969281567922609,1.0,0.0005,0.8815,False,True,False,False,True,False,0,False
R1,nonlinear_square,94,0.10456857890600299,0.13979786471351344,0.13979786471351344,0.9335,0.0005,0.3475,False,True,False,False,True,False,0,False
R1,nonlinear_square,95,0.09061372909293747,0.12199853428979336,0.12199853428979336,0.9955,0.0005,0.6835,False,True,False,False,True,False,0,False
R1,nonlinear_square,96,0.11980534028412272,0.08739233493070632,0.11980534028412272,0.728,0.0005,0.728,False,True,False,False,True,False,0,False
R1,nonlinear_square,97,0.04447570630481139,0.10365168768787947,0.10365168768787947,1.0,0.0005,0.9405,False,True,False,False,True,False,0,False
R1,nonlinear_square,98,0.1043876748122977,0.13269420547702973,0.13269420547702973,0.935,0.0005,0.4705,True,True,True,False,True,False,1,False
R1,nonlinear_square,99,0.04430621715295098,0.09053351537726408,0.09053351537726408,1.0,0.0005,0.9955,False,True,False,False,True,False,0,False
R1,nonlinear_square,100,0.18073587417521716,0.09592109904588374,0.18073587417521716,0.025,0.0005,0.025,True,True,True,True,True,True,1,False
R1,nonlinear_square,101,0.08167118903827296,0.08153165854693085,0.08167118903827296,0.9995,0.0005,0.9995,False,True,False,False,True,False,0,False
R1,nonlinear_square,102,0.15467803121430523,0.12142909138661981,0.15467803121430523,0.135,0.0005,0.135,False,True,False,False,True,False,0,False
R1,nonlinear_square,103,0.08124028922968414,0.1498840714270063,0.1498840714270063,0.9995,0.0005,0.1795,False,True,False,False,True,False,0,False
R1,nonlinear_square,104,0.06485281653539647,0.08712199138086602,0.08712199138086602,1.0,0.0005,0.999,False,True,False,False,True,False,0,False
R1,nonlinear_square,105,0.1297985766893669,0.12858834940078034,0.1297985766893669,0.5235,0.0005,0.5235,False,True,False,False,True,False,0,False
R1,nonlinear_square,106,0.19592085965241018,0.10743091207986816,0.19592085965241018,0.009,0.0005,0.009,True,True,True,True,True,True,2,False
R1,nonlinear_square,107,0.10432146189554224,0.09205968214160966,0.10432146189554224,0.9355,0.0005,0.9355,False,True,False,False,True,False,0,False
R1,nonlinear_square,108,0.10261497924011012,0.08555632546259222,0.10261497924011012,0.9495,0.0005,0.9495,False,True,False,False,True,False,0,False
R1,nonlinear_square,109,0.06116935823792649,0.09455147424018473,0.09455147424018473,1.0,0.0005,0.986,False,True,False,False,True,False,0,False
R1,nonlinear_square,110,0.0647872785362829,0.09507743832454363,0.09507743832454363,1.0,0.0005,0.985,False,True,False,False,True,False,0,False
R1,nonlinear_square,111,0.0928632413557292,0.12059359593350827,0.12059359593350827,0.9915,0.0005,0.711,False,True,False,False,True,False,0,False
R1,nonlinear_square,112,0.16075042616301938,0.09415153913465488,0.16075042616301938,0.089,0.0005,0.089,False,True,False,False,True,False,0,False
R1,nonlinear_square,113,0.11769196408385423,0.11578452642611593,0.11769196408385423,0.7695,0.0005,0.7695,False,True,False,False,True,False,0,False
R1,nonlinear_square,114,0.07214268550507807,0.14328773630981123,0.14328773630981123,1.0,0.0005,0.29,False,True,False,False,True,False,0,False
R1,nonlinear_square,115,0.06634384410756003,0.1317324424266195,0.1317324424266195,1.0,0.0005,0.4855,False,True,False,False,True,False,0,False
R1,nonlinear_square,116,0.11070924901622807,0.07403387529050895,0.11070924901622807,0.8725,0.0005,0.8725,False,True,False,False,True,False,0,False
R1,nonlinear_square,117,0.14602244138893983,0.08745991855092543,0.14602244138893983,0.241,0.0005,0.241,False,True,False,False,True,False,0,False
R1,nonlinear_square,118,0.07985227245729051,0.1014059980294352,0.1014059980294352,0.9995,0.0005,0.959,False,True,False,False,True,False,0,False
R1,nonlinear_square,119,0.08420752045059243,0.08658157529596738,0.08658157529596738,0.999,0.0005,0.999,False,True,False,False,True,False,0,False
R1,nonlinear_square,120,0.05460018075318922,0.09095251637255639,0.09095251637255639,1.0,0.0005,0.995,False,True,False,False,True,False,0,False
R1,nonlinear_square,121,0.039765759653447565,0.13405981727311367,0.13405981727311367,1.0,0.0005,0.442,False,True,False,False,True,False,0,False
R1,nonlinear_square,122,0.03438157060742443,0.08025192579696014,0.08025192579696014,1.0,0.0005,0.9995,False,True,False,False,True,False,0,False
R1,nonlinear_square,123,0.07753475427392634,0.08916787640368709,0.08916787640368709,1.0,0.0005,0.9975,False,True,False,False,True,False,0,False
R1,nonlinear_square,124,0.0455546228940266,0.09207423174549106,0.09207423174549106,1.0,0.0005,0.9935,True,True,True,False,True,False,1,False
R1,nonlinear_square,125,0.17434542982419066,0.11913889338962966,0.17434542982419066,0.037,0.0005,0.037,True,True,True,True,True,True,1,False
R1,nonlinear_square,126,0.1907728955288708,0.06899216697588517,0.1907728955288708,0.0125,0.0005,0.0125,True,True,True,True,True,True,1,False
R1,nonlinear_square,127,0.18959525467170618,0.0801653613951041,0.18959525467170618,0.014,0.0005,0.014,True,True,True,True,True,True,1,False
R1,nonlinear_square,128,0.11809852617220527,0.13172469841340537,0.13172469841340537,0.7635,0.0005,0.486,False,True,False,False,True,False,0,False
R1,nonlinear_square,129,0.08974089634824113,0.07531817835751957,0.08974089634824113,0.9965,0.0005,0.9965,False,True,False,False,True,False,0,False
R1,nonlinear_square,130,0.11694751298067144,0.09954504793156335,0.11694751298067144,0.784,0.0005,0.784,False,True,False,False,True,False,0,False
R1,nonlinear_square,131,0.07591982834812916,0.09303139848383946,0.09303139848383946,1.0,0.0005,0.9915,False,True,False,False,True,False,0,False
R1,nonlinear_square,132,0.16030811575203735,0.10303233463671005,0.16030811575203735,0.0925,0.0005,0.0925,False,True,False,False,True,False,0,False
R1,nonlinear_square,133,0.07820891906772648,0.1017664666303057,0.1017664666303057,1.0,0.0005,0.9555,False,True,False,False,True,False,0,False
R1,nonlinear_square,134,0.12085298173520806,0.09215068379491644,0.12085298173520806,0.707,0.0005,0.707,False,True,False,False,True,False,0,False
R1,nonlinear_square,135,0.08754721617762236,0.12948307811395451,0.12948307811395451,0.9985,0.0005,0.531,False,True,False,False,True,False,0,False
R1,nonlinear_square,136,0.11106379162388558,0.07498855045615316,0.11106379162388558,0.8685,0.0005,0.8685,False,True,False,False,True,False,0,False
R1,nonlinear_square,137,0.10965387751656258,0.1043770517165185,0.10965387751656258,0.882,0.0005,0.882,False,True,False,False,True,False,0,False
R1,nonlinear_square,138,0.08572155284032587,0.1109618674266066,0.1109618674266066,0.999,0.0005,0.8695,False,True,False,False,True,False,0,False
R1,nonlinear_square,139,0.1762419737962914,0.11915293357964386,0.1762419737962914,0.0345,0.0005,0.0345,True,True,True,True,True,True,1,False
R1,nonlinear_square,140,0.1361342888665976,0.10563686352786607,0.1361342888665976,0.409,0.0005,0.409,False,True,False,False,True,False,0,False
R1,nonlinear_square,141,0.07545578751780861,0.13689886170726256,0.13689886170726256,1.0,0.0005,0.3955,False,True,False,False,True,False,0,False
R1,nonlinear_square,142,0.06859279021324234,0.09109962928600272,0.09109962928600272,1.0,0.0005,0.995,False,True,False,False,True,False,0,False
R1,nonlinear_square,143,0.07476334695690397,0.11477408368630355,0.11477408368630355,1.0,0.0005,0.81,False,True,False,False,True,False,0,False
R1,nonlinear_square,144,0.0995854351131883,0.1181451974145349,0.1181451974145349,0.9675,0.0005,0.763,False,True,False,False,True,False,0,False
R1,nonlinear_square,145,0.12376218875234177,0.09272569863728075,0.12376218875234177,0.6535,0.0005,0.6535,False,True,False,False,True,False,0,False
R1,nonlinear_square,146,0.14602717975250204,0.08469954216648307,0.14602717975250204,0.241,0.0005,0.241,False,True,False,False,True,False,0,False
R1,nonlinear_square,147,0.03317834994799624,0.09749163195517901,0.09749163195517901,1.0,0.0005,0.9755,True,True,True,False,True,False,1,False
R1,nonlinear_square,148,0.07158120081819967,0.10412839490080143,0.10412839490080143,1.0,0.0005,0.938,False,True,False,False,True,False,0,False
R1,nonlinear_square,149,0.06409023764095036,0.1433313620084642,0.1433313620084642,1.0,0.0005,0.2895,True,True,True,False,True,False,1,False
R1,nonlinear_square,150,0.14806489894380268,0.0976580631204913,0.14806489894380268,0.206,0.0005,0.206,False,True,False,False,True,False,0,False
R1,nonlinear_square,151,0.11975363461942914,0.11237784486486621,0.11975363461942914,0.729,0.0005,0.729,False,True,False,False,True,False,0,False
R1,nonlinear_square,152,0.07011279527036034,0.08609056463429887,0.08609056463429887,1.0,0.0005,0.999,False,True,False,False,True,False,0,False
R1,nonlinear_square,153,0.18426409752697906,0.11404865982271999,0.18426409752697906,0.0205,0.0005,0.0205,True,True,True,True,True,True,1,False
R1,nonlinear_square,154,0.14929550509493245,0.0951688968377011,0.14929550509493245,0.19,0.0005,0.19,False,True,False,False,True,False,0,False
R1,nonlinear_square,155,0.06647600816778242,0.10081030614470823,0.10081030614470823,1.0,0.0005,0.962,False,True,False,False,True,False,0,False
R1,nonlinear_square,156,0.1287323596532304,0.1255767174516682,0.1287323596532304,0.545,0.0005,0.545,False,True,False,False,True,False,0,False
R1,nonlinear_square,157,0.05790093559814022,0.11921329514409729,0.11921329514409729,1.0,0.0005,0.7415,False,True,False,False,True,False,0,False
R1,nonlinear_square,158,0.10129216173817039,0.10194751583621765,0.10194751583621765,0.96,0.0005,0.955,False,True,False,False,True,False,0,False
R1,nonlinear_square,159,0.21102704639399258,0.12967018072302994,0.21102704639399258,0.0035,0.0005,0.0035,True,True,True,True,True,True,1,False
R1,nonlinear_square,160,0.16322902090947952,0.08529912163726439,0.16322902090947952,0.0745,0.0005,0.0745,False,True,False,False,True,False,0,False
R1,nonlinear_square,161,0.0451266012894036,0.11535530522105193,0.11535530522105193,1.0,0.0005,0.803,False,True,False,False,True,False,0,False
R1,nonlinear_square,162,0.1500673251976049,0.09813573923460317,0.1500673251976049,0.179,0.0005,0.179,False,True,False,False,True,False,0,False
R1,nonlinear_square,163,0.08526577496956668,0.10208696822049672,0.10208696822049672,0.999,0.0005,0.9545,False,True,False,False,True,False,0,False
R1,nonlinear_square,164,0.062138859948751096,0.09717109394647205,0.09717109394647205,1.0,0.0005,0.9765,False,True,False,False,True,False,0,False
R1,nonlinear_square,165,0.0706138563204149,0.10639011234937587,0.10639011234937587,1.0,0.0005,0.916,False,True,False,False,True,False,0,False
R1,nonlinear_square,166,0.12918814157293157,0.09144680748109588,0.12918814157293157,0.535,0.0005,0.535,True,True,True,False,True,False,1,False
R1,nonlinear_square,167,0.11250332589504682,0.11377794345514557,0.11377794345514557,0.85,0.0005,0.828,False,True,False,False,True,False,0,False
R1,nonlinear_square,168,0.0380597317119382,0.12534144802783895,0.12534144802783895,1.0,0.0005,0.6205,False,True,False,False,True,False,0,False
R1,nonlinear_square,169,0.16025032148615967,0.08531509316040142,0.16025032148615967,0.0925,0.0005,0.0925,False,True,False,False,True,False,0,False
R1,nonlinear_square,170,0.05844341516238998,0.12163048118879759,0.12163048118879759,1.0,0.0005,0.692,False,True,False,False,True,False,0,False
R1,nonlinear_square,171,0.07228417187173007,0.11245935217894973,0.11245935217894973,1.0,0.0005,0.85,True,True,True,False,True,False,1,False
R1,nonlinear_square,172,0.22047725068038893,0.11061618886938811,0.22047725068038893,0.003,0.0005,0.003,True,True,True,True,True,True,1,False
R1,nonlinear_square,173,0.25648255251637553,0.11325919868035064,0.25648255251637553,0.0005,0.0005,0.0005,True,True,True,True,True,True,1,False
R1,nonlinear_square,174,0.10045415236963967,0.11828761126636897,0.11828761126636897,0.964,0.0005,0.761,False,True,False,False,True,False,0,False
R1,nonlinear_square,175,0.049654602976055576,0.08051607861422075,0.08051607861422075,1.0,0.0005,0.9995,False,True,False,False,True,False,0,False
R1,nonlinear_square,176,0.0753319842987852,0.1537816498112105,0.1537816498112105,1.0,0.0005,0.14,True,True,True,False,True,False,1,False
R1,nonlinear_square,177,0.16118922268152236,0.15990923844958782,0.16118922268152236,0.0855,0.0005,0.0855,False,True,False,False,True,False,0,False
R1,nonlinear_square,178,0.0943055865939562,0.12774194006266795,0.12774194006266795,0.9875,0.0005,0.566,False,True,False,False,True,False,0,False
R1,nonlinear_square,179,0.08657550365446062,0.08322738379675602,0.08657550365446062,0.999,0.0005,0.999,False,True,False,False,True,False,0,False
R1,nonlinear_square,180,0.04394288679342143,0.12304035361295775,0.12304035361295775,1.0,0.0005,0.666,False,True,False,False,True,False,0,False
R1,nonlinear_square,181,0.0656936535058427,0.10897110861652581,0.10897110861652581,1.0,0.0005,0.8905,False,True,False,False,True,False,0,False
R1,nonlinear_square,182,0.06197541768403523,0.10641263308771247,0.10641263308771247,1.0,0.0005,0.916,False,True,False,False,True,False,0,False
R1,nonlinear_square,183,0.11230258250787949,0.11741470557669044,0.11741470557669044,0.853,0.0005,0.7765,False,True,False,False,True,False,0,False
R1,nonlinear_square,184,0.12961527752241386,0.0983012917882205,0.12961527752241386,0.528,0.0005,0.528,False,True,False,False,True,False,0,False
R1,nonlinear_square,185,0.12167668964756433,0.12346076747142569,0.12346076747142569,0.692,0.0005,0.659,False,True,False,False,True,False,0,False
R1,nonlinear_square,186,0.11737951383735402,0.08302360400221058,0.11737951383735402,0.7765,0.0005,0.7765,False,True,False,False,True,False,0,False
R1,nonlinear_square,187,0.04026814893434821,0.14267612354324327,0.14267612354324327,1.0,0.0005,0.2995,False,True,False,False,True,False,0,False
R1,nonlinear_square,188,0.15156126776943257,0.10697789088223034,0.15156126776943257,0.1615,0.0005,0.1615,False,True,False,False,True,False,0,False
R1,nonlinear_square,189,0.16445382970353026,0.10195177618913139,0.16445382970353026,0.0695,0.0005,0.0695,True,True,True,False,True,False,1,False
R1,nonlinear_square,190,0.12632005564122992,0.11795246349193955,0.12632005564122992,0.6015,0.0005,0.6015,False,True,False,False,True,False,0,False
R1,nonlinear_square,191,0.09164248301566115,0.07219262969679154,0.09164248301566115,0.994,0.0005,0.994,False,True,False,False,True,False,0,False
R1,nonlinear_square,192,0.0834138876613881,0.052618191523542544,0.0834138876613881,0.999,0.001,0.999,False,True,False,False,True,False,0,False
R1,nonlinear_square,193,0.13390426353937096,0.09926829619604204,0.13390426353937096,0.445,0.0005,0.445,False,True,False,False,True,False,0,False
R1,nonlinear_square,194,0.05667386712035087,0.11314674514016777,0.11314674514016777,1.0,0.0005,0.842,False,True,False,False,True,False,0,False
R1,nonlinear_square,195,0.07622944463277094,0.0665721220996874,0.07622944463277094,1.0,0.0005,1.0,False,True,False,False,True,False,0,False
R1,nonlinear_square,196,0.06750149688093983,0.12717963216291414,0.12717963216291414,1.0,0.0005,0.58,False,True,False,False,True,False,0,False
R1,nonlinear_square,197,0.0659907334434726,0.10750589860699922,0.10750589860699922,1.0,0.0005,0.9065,False,True,False,False,True,False,0,False
R1,nonlinear_square,198,0.18135645287707094,0.10919619239442722,0.18135645287707094,0.0235,0.0005,0.0235,True,True,True,True,True,True,1,False
R1,nonlinear_square,199,0.08542533052445804,0.11138171887985801,0.11138171887985801,0.999,0.0005,0.864,False,True,False,False,True,False,0,False
R1,nonlinear_square,200,0.11887013957983728,0.11331884487219711,0.11887013957983728,0.75,0.0005,0.75,False,True,False,False,True,False,0,False
R2,nonlinear_square,1,0.05402256922737695,0.07019029813345247,0.07019029813345247,1.0,0.0005,1.0,True,True,True,False,True,False,1,False
R2,nonlinear_square,2,0.10465365898074114,0.06943664371174846,0.10465365898074114,0.946,0.0005,0.946,False,True,False,False,True,False,0,False
R2,nonlinear_square,3,0.12337306180232231,0.06477418399126082,0.12337306180232231,0.6695,0.0005,0.6695,False,True,False,False,True,False,0,False
