candidate,condition,replicate,target_linear,target_nonlinear,target_combined,target_linear_p,target_nonlinear_p,target_combined_p,linear_max_p,nonlinear_max_p,combined_max_p
rff128,direct_linear,58,0.5343928240898282,0.17702881295680256,0.5343928240898282,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,58,0.5343928240898282,0.1668838150465053,0.5343928240898282,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,59,0.5953300607397208,0.16777930251287734,0.5953300607397208,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,59,0.5953300607397208,0.2008996394297088,0.5953300607397208,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,59,0.5953300607397208,0.20119030001929256,0.5953300607397208,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,59,0.5953300607397208,0.19148543160148151,0.5953300607397208,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,60,0.5633509798391138,0.15067025519487146,0.5633509798391138,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,60,0.5633509798391138,0.20033508008128018,0.5633509798391138,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,60,0.5633509798391138,0.20558324600294386,0.5633509798391138,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,60,0.5633509798391138,0.18442693051137365,0.5633509798391138,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,61,0.6150220922169055,0.1894471349333709,0.6150220922169055,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,61,0.6150220922169055,0.2426778753857782,0.6150220922169055,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,61,0.6150220922169055,0.24360113328669783,0.6150220922169055,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,61,0.6150220922169055,0.22418431532480518,0.6150220922169055,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,62,0.6200030652301247,0.19880322921097293,0.6200030652301247,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,62,0.6200030652301247,0.25603445756087767,0.6200030652301247,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,62,0.6200030652301247,0.2584315788619915,0.6200030652301247,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,62,0.6200030652301247,0.23338021939241882,0.6200030652301247,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,63,0.6103630970556564,0.1846081215537086,0.6103630970556564,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,63,0.6103630970556564,0.2367194672202623,0.6103630970556564,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,63,0.6103630970556564,0.23959886734580357,0.6103630970556564,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,63,0.6103630970556564,0.2185581789641771,0.6103630970556564,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,64,0.6670980328900289,0.2634348574544306,0.6670980328900289,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,64,0.6670980328900289,0.29608009358398196,0.6670980328900289,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,64,0.6670980328900289,0.2974911250415177,0.6670980328900289,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,64,0.6670980328900289,0.2824868468586915,0.6670980328900289,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,65,0.534050156538706,0.11873672096705638,0.534050156538706,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,65,0.534050156538706,0.14650155583410415,0.534050156538706,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,65,0.534050156538706,0.14597000166666457,0.534050156538706,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,65,0.534050156538706,0.13994914173186557,0.534050156538706,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,66,0.625034324724267,0.20872522720918135,0.625034324724267,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,66,0.625034324724267,0.2580340445342525,0.625034324724267,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,66,0.625034324724267,0.2683591716043643,0.625034324724267,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,66,0.625034324724267,0.24885574349257306,0.625034324724267,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,67,0.6553151496918772,0.23558919786209187,0.6553151496918772,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,67,0.6553151496918772,0.29523687769273566,0.6553151496918772,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,67,0.6553151496918772,0.30392224560049347,0.6553151496918772,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,67,0.6553151496918772,0.27626793780187925,0.6553151496918772,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,68,0.6283303815721414,0.19451892344472588,0.6283303815721414,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,68,0.6283303815721414,0.25384852975273237,0.6283303815721414,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,68,0.6283303815721414,0.26262320042118015,0.6283303815721414,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,68,0.6283303815721414,0.23380669758957168,0.6283303815721414,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,69,0.5591570975048831,0.14709024926333775,0.5591570975048831,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,69,0.5591570975048831,0.18763007719209537,0.5591570975048831,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,69,0.5591570975048831,0.18471162329880517,0.5591570975048831,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,69,0.5591570975048831,0.17062323367912557,0.5591570975048831,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,70,0.6442531110005129,0.21154705626116965,0.6442531110005129,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,70,0.6442531110005129,0.2648685440889252,0.6442531110005129,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,70,0.6442531110005129,0.2739819164081046,0.6442531110005129,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,70,0.6442531110005129,0.25085030562459537,0.6442531110005129,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,71,0.6234995025188048,0.20824749928285574,0.6234995025188048,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,71,0.6234995025188048,0.26138176619931963,0.6234995025188048,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,71,0.6234995025188048,0.2663015764884661,0.6234995025188048,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,71,0.6234995025188048,0.2437474274668891,0.6234995025188048,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,72,0.5697375227163587,0.1561441786119852,0.5697375227163587,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,72,0.5697375227163587,0.1996444096162155,0.5697375227163587,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,72,0.5697375227163587,0.20478164044879293,0.5697375227163587,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,72,0.5697375227163587,0.1895407856389039,0.5697375227163587,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,73,0.6241360459983633,0.1952085888907984,0.6241360459983633,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,73,0.6241360459983633,0.25921933440566103,0.6241360459983633,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,73,0.6241360459983633,0.2609858783082732,0.6241360459983633,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,73,0.6241360459983633,0.23429739876925754,0.6241360459983633,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,74,0.6090051353247836,0.1870687513028683,0.6090051353247836,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,74,0.6090051353247836,0.2549488799870912,0.6090051353247836,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,74,0.6090051353247836,0.25735348492760735,0.6090051353247836,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,74,0.6090051353247836,0.23099375683962298,0.6090051353247836,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,75,0.5845243194507688,0.18537573933691848,0.5845243194507688,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,75,0.5845243194507688,0.2243168929923944,0.5845243194507688,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,75,0.5845243194507688,0.22818889382892393,0.5845243194507688,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,75,0.5845243194507688,0.2079148465706977,0.5845243194507688,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,76,0.6889506270870858,0.2780065074721732,0.6889506270870858,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,76,0.6889506270870858,0.33186111746979347,0.6889506270870858,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,76,0.6889506270870858,0.33298133768924215,0.6889506270870858,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,76,0.6889506270870858,0.3105313302666704,0.6889506270870858,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,77,0.602532876083321,0.1868485471909023,0.602532876083321,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,77,0.602532876083321,0.23603304672962916,0.602532876083321,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,77,0.602532876083321,0.2445981462200618,0.602532876083321,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,77,0.602532876083321,0.2238646118763801,0.602532876083321,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,78,0.6604332321172851,0.24626747970400892,0.6604332321172851,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,78,0.6604332321172851,0.3059870807842047,0.6604332321172851,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,78,0.6604332321172851,0.31104150025416333,0.6604332321172851,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,78,0.6604332321172851,0.29026235572858095,0.6604332321172851,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,79,0.6283240259491263,0.22331631723739578,0.6283240259491263,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,79,0.6283240259491263,0.2748306384893436,0.6283240259491263,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,79,0.6283240259491263,0.27725886855961973,0.6283240259491263,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,79,0.6283240259491263,0.25550225039191976,0.6283240259491263,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,80,0.6403462005292165,0.22449740497038284,0.6403462005292165,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,80,0.6403462005292165,0.2670917191175543,0.6403462005292165,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,80,0.6403462005292165,0.2696418495410419,0.6403462005292165,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,80,0.6403462005292165,0.25322567283505243,0.6403462005292165,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,81,0.6203944969681964,0.20392756975273163,0.6203944969681964,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,81,0.6203944969681964,0.24320636296480128,0.6203944969681964,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,81,0.6203944969681964,0.2428114908666445,0.6203944969681964,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,81,0.6203944969681964,0.23020459177492733,0.6203944969681964,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,82,0.6331902904569533,0.22308708920869755,0.6331902904569533,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,82,0.6331902904569533,0.2768728609690956,0.6331902904569533,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,82,0.6331902904569533,0.2784467308901774,0.6331902904569533,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,82,0.6331902904569533,0.25519556655946596,0.6331902904569533,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,83,0.6345618938916594,0.2101293825561198,0.6345618938916594,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,83,0.6345618938916594,0.2718114749450934,0.6345618938916594,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,83,0.6345618938916594,0.2750744709887102,0.6345618938916594,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,83,0.6345618938916594,0.24831909307480696,0.6345618938916594,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,84,0.559813894466575,0.1525666197165372,0.559813894466575,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,84,0.559813894466575,0.2034681473423828,0.559813894466575,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,84,0.559813894466575,0.20323435742697657,0.559813894466575,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,84,0.559813894466575,0.1829716524586827,0.559813894466575,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,85,0.6119934493000139,0.1957074984600203,0.6119934493000139,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,85,0.6119934493000139,0.2470309650924496,0.6119934493000139,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,85,0.6119934493000139,0.24688716715224843,0.6119934493000139,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,85,0.6119934493000139,0.22724647170130005,0.6119934493000139,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,86,0.5868274224078434,0.2030499346006311,0.5868274224078434,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,86,0.5868274224078434,0.2556452203364957,0.5868274224078434,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,86,0.5868274224078434,0.2564452343787601,0.5868274224078434,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,86,0.5868274224078434,0.23354195401714312,0.5868274224078434,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,87,0.5645761144262823,0.15038735271974618,0.5645761144262823,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,87,0.5645761144262823,0.1856149663961974,0.5645761144262823,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,87,0.5645761144262823,0.18642038649752243,0.5645761144262823,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,87,0.5645761144262823,0.17673622334994618,0.5645761144262823,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,88,0.601420503667767,0.181336580776899,0.601420503667767,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,88,0.601420503667767,0.21214693230958928,0.601420503667767,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,88,0.601420503667767,0.21181632989042642,0.601420503667767,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,88,0.601420503667767,0.1992786864443866,0.601420503667767,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,89,0.5898597652626152,0.16368770895012638,0.5898597652626152,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,89,0.5898597652626152,0.2029795820804478,0.5898597652626152,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,89,0.5898597652626152,0.2024576354128708,0.5898597652626152,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,89,0.5898597652626152,0.1900171415790676,0.5898597652626152,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,90,0.5918677942609579,0.1613533207118818,0.5918677942609579,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,90,0.5918677942609579,0.217016499527634,0.5918677942609579,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,90,0.5918677942609579,0.21912599074308967,0.5918677942609579,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,90,0.5918677942609579,0.19866678690200149,0.5918677942609579,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,91,0.5715514651230121,0.15837629379481444,0.5715514651230121,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,91,0.5715514651230121,0.20119694073224267,0.5715514651230121,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,91,0.5715514651230121,0.2002431733332733,0.5715514651230121,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,91,0.5715514651230121,0.18325794672192358,0.5715514651230121,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,92,0.638626704738261,0.21467243488010282,0.638626704738261,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,92,0.638626704738261,0.26590532938580896,0.638626704738261,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,92,0.638626704738261,0.2663882872698779,0.638626704738261,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,92,0.638626704738261,0.24918102680431425,0.638626704738261,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,93,0.6407490886283177,0.21842758973952894,0.6407490886283177,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,93,0.6407490886283177,0.2732271022614713,0.6407490886283177,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,93,0.6407490886283177,0.284017216682717,0.6407490886283177,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,93,0.6407490886283177,0.25764144738479866,0.6407490886283177,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,94,0.6357860939290694,0.2204162169396065,0.6357860939290694,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,94,0.6357860939290694,0.27181788672796825,0.6357860939290694,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,94,0.6357860939290694,0.27329876433504985,0.6357860939290694,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,94,0.6357860939290694,0.25393982499014,0.6357860939290694,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,95,0.6086292380014435,0.21414997290307114,0.6086292380014435,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,95,0.6086292380014435,0.2597472175341711,0.6086292380014435,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,95,0.6086292380014435,0.2687284160888854,0.6086292380014435,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,95,0.6086292380014435,0.24707840634271427,0.6086292380014435,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,96,0.6418285042434564,0.23424373229637502,0.6418285042434564,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,96,0.6418285042434564,0.28627823307076516,0.6418285042434564,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,96,0.6418285042434564,0.2967042623577809,0.6418285042434564,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,96,0.6418285042434564,0.2717836738822841,0.6418285042434564,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,97,0.6087005284048109,0.19367795994145265,0.6087005284048109,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,97,0.6087005284048109,0.2358603649719334,0.6087005284048109,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,97,0.6087005284048109,0.2358383788910384,0.6087005284048109,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,97,0.6087005284048109,0.22086105481621332,0.6087005284048109,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,98,0.6321584622608556,0.21055941092696592,0.6321584622608556,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,98,0.6321584622608556,0.262493759131624,0.6321584622608556,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,98,0.6321584622608556,0.2640227377775341,0.6321584622608556,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,98,0.6321584622608556,0.24861585894628832,0.6321584622608556,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,99,0.6454233969571402,0.2171191444684166,0.6454233969571402,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,99,0.6454233969571402,0.27829314141378153,0.6454233969571402,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,99,0.6454233969571402,0.2830811254861739,0.6454233969571402,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,99,0.6454233969571402,0.25728855594353184,0.6454233969571402,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff24,direct_linear,100,0.6380783794148976,0.20733834937732304,0.6380783794148976,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff64,direct_linear,100,0.6380783794148976,0.23604787519222192,0.6380783794148976,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
rff128,direct_linear,100,0.6380783794148976,0.2398755228842441,0.6380783794148976,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
ensemble4x32,direct_linear,100,0.6380783794148976,0.22335062817569634,0.6380783794148976,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
